Data;Cliente ID;Produto SKU;Qtde.;;;;
28/05/2021;C0005;CS004;563;;;;
31/05/2021;C0021;CT001;1097;;;;
31/05/2021;C0027;CT002;628;;;;
31/05/2021;C0021;AS001;701;;;;
31/05/2021;C0021;AS002;458;;;;
31/05/2021;C0021;AS003;754;;;;
31/05/2021;C0021;AS004;302;;;;
31/05/2021;C0021;AS005;454;;;;
31/05/2021;C0027;AT001;517;;;;
31/05/2021;C0021;AT002;615;;;;
31/05/2021;C0021;CL001;511;;;;
31/05/2021;C0021;CL002;386;;;;
31/05/2021;C0021;CS001;652;;;;
31/05/2021;C0027;CS002;442;;;;
31/05/2021;C0027;CS003;1618;;;;
31/05/2021;C0021;CS004;1167;;;;
31/05/2021;C0027;CT001;917;;;;
01/06/2021;C0011;AS002;1119;;;;
01/06/2021;C0020;AS003;925;;;;
01/06/2021;C0004;AS004;932;;;;
01/06/2021;C0004;AS005;912;;;;
01/06/2021;C0011;AT001;1578;;;;
01/06/2021;C0004;AT002;1086;;;;
01/06/2021;C0020;CL001;347;;;;
01/06/2021;C0004;CL002;573;;;;
01/06/2021;C0004;CS001;577;;;;
01/06/2021;C0004;CS002;390;;;;
01/06/2021;C0004;CS003;860;;;;
01/06/2021;C0011;CS004;1092;;;;
02/06/2021;C0012;CT001;271;;;;
02/06/2021;C0024;CT002;576;;;;
02/06/2021;C0030;CT003;817;;;;
02/06/2021;C0012;VS001;2156;;;;
02/06/2021;C0030;AS002;503;;;;
02/06/2021;C0030;AS003;481;;;;
02/06/2021;C0030;AS004;747;;;;
02/06/2021;C0030;AS005;1522;;;;
02/06/2021;C0024;AT001;508;;;;
02/06/2021;C0024;AT002;385;;;;
02/06/2021;C0024;CL001;1034;;;;
02/06/2021;C0012;CL002;1121;;;;
02/06/2021;C0030;CS001;381;;;;
02/06/2021;C0030;CS002;741;;;;
02/06/2021;C0012;CS003;640;;;;
02/06/2021;C0012;CS004;421;;;;
02/06/2021;C0030;CT001;999;;;;
02/06/2021;C0012;CT003;617;;;;
03/06/2021;C0020;AS002;669;;;;
03/06/2021;C0014;AS003;645;;;;
03/06/2021;C0002;AS004;892;;;;
03/06/2021;C0017;AS005;598;;;;
03/06/2021;C0017;AT001;532;;;;
03/06/2021;C0002;AT002;407;;;;
03/06/2021;C0002;CL001;1787;;;;
03/06/2021;C0002;CL002;1642;;;;
03/06/2021;C0017;CS001;1155;;;;
03/06/2021;C0014;CS002;574;;;;
03/06/2021;C0014;CS003;1041;;;;
03/06/2021;C0020;CS004;365;;;;
03/06/2021;C0020;CT001;776;;;;
03/06/2021;C0002;CT002;1808;;;;
03/06/2021;C0020;CT003;1216;;;;
03/06/2021;C0014;VS001;638;;;;
04/06/2021;C0010;AS002;235;;;;
04/06/2021;C0006;AS003;745;;;;
04/06/2021;C0006;AS004;134;;;;
04/06/2021;C0006;AS005;637;;;;
04/06/2021;C0010;AT001;628;;;;
04/06/2021;C0010;AT002;337;;;;
04/06/2021;C0006;CL001;593;;;;
04/06/2021;C0010;CL002;171;;;;
04/06/2021;C0006;CS001;548;;;;
04/06/2021;C0006;CS002;773;;;;
04/06/2021;C0010;CS003;1501;;;;
04/06/2021;C0010;CS004;683;;;;
04/06/2021;C0006;CT001;829;;;;
04/06/2021;C0006;CT002;582;;;;
04/06/2021;C0006;CT003;621;;;;
04/06/2021;C0006;VS001;1289;;;;
07/06/2021;C0023;AS002;823;;;;
07/06/2021;C0010;AS003;1192;;;;
07/06/2021;C0010;AS004;1022;;;;
07/06/2021;C0010;AS005;1135;;;;
07/06/2021;C0023;AT001;287;;;;
07/06/2021;C0023;AT002;503;;;;
07/06/2021;C0010;CL001;1025;;;;
07/06/2021;C0010;CL002;314;;;;
07/06/2021;C0023;CS001;589;;;;
07/06/2021;C0010;CS002;990;;;;
07/06/2021;C0010;CS003;227;;;;
07/06/2021;C0010;CS004;1037;;;;
07/06/2021;C0010;CT001;208;;;;
07/06/2021;C0010;CT002;812;;;;
07/06/2021;C0023;CT003;385;;;;
08/06/2021;C0008;VS001;378;;;;
08/06/2021;C0012;AS002;2175;;;;
08/06/2021;C0008;AS003;1039;;;;
08/06/2021;C0012;AS004;318;;;;
08/06/2021;C0012;AS005;992;;;;
08/06/2021;C0008;AT001;184;;;;
08/06/2021;C0012;AT002;358;;;;
08/06/2021;C0012;CL001;488;;;;
08/06/2021;C0012;CL002;465;;;;
08/06/2021;C0012;CS001;965;;;;
08/06/2021;C0008;CS002;773;;;;
08/06/2021;C0008;CS003;637;;;;
08/06/2021;C0012;CS004;208;;;;
08/06/2021;C0008;CT001;1371;;;;
08/06/2021;C0008;CT002;438;;;;
08/06/2021;C0012;CT003;272;;;;
08/06/2021;C0012;VS001;233;;;;
09/06/2021;C0015;AS003;222;;;;
09/06/2021;C0009;AS004;473;;;;
09/06/2021;C0024;AS005;1137;;;;
09/06/2021;C0021;AT001;1131;;;;
09/06/2021;C0024;AT002;278;;;;
09/06/2021;C0024;CL001;1103;;;;
09/06/2021;C0009;CL002;914;;;;
09/06/2021;C0021;CS001;533;;;;
09/06/2021;C0015;CS002;1513;;;;
09/06/2021;C0021;CS003;391;;;;
09/06/2021;C0024;CS004;621;;;;
09/06/2021;C0024;CT001;1358;;;;
10/06/2021;C0020;CT002;850;;;;
10/06/2021;C0004;CT003;270;;;;
10/06/2021;C0010;VS001;212;;;;
10/06/2021;C0028;AS002;772;;;;
10/06/2021;C0020;AS003;621;;;;
10/06/2021;C0028;AS004;895;;;;
10/06/2021;C0028;AS005;334;;;;
10/06/2021;C0004;AT001;1268;;;;
10/06/2021;C0004;AT002;520;;;;
10/06/2021;C0010;CL001;264;;;;
10/06/2021;C0010;CL002;499;;;;
10/06/2021;C0020;CS001;434;;;;
10/06/2021;C0020;CS002;1394;;;;
10/06/2021;C0004;CS003;377;;;;
10/06/2021;C0028;CS004;466;;;;
11/06/2021;C0020;CT001;1335;;;;
11/06/2021;C0009;CT002;795;;;;
11/06/2021;C0020;CT003;625;;;;
11/06/2021;C0020;VS001;1480;;;;
11/06/2021;C0020;AS002;454;;;;
11/06/2021;C0020;AS003;201;;;;
11/06/2021;C0009;AS004;527;;;;
11/06/2021;C0009;AS005;496;;;;
11/06/2021;C0020;AT001;1296;;;;
11/06/2021;C0020;AT002;279;;;;
11/06/2021;C0020;CL001;916;;;;
11/06/2021;C0009;CL002;324;;;;
11/06/2021;C0009;CS001;569;;;;
14/06/2021;C0007;CS002;827;;;;
14/06/2021;C0017;CS003;576;;;;
14/06/2021;C0005;CS004;460;;;;
14/06/2021;C0008;CT001;320;;;;
14/06/2021;C0017;CT002;1361;;;;
14/06/2021;C0005;CT003;491;;;;
14/06/2021;C0017;VS001;456;;;;
14/06/2021;C0008;AS002;1027;;;;
14/06/2021;C0008;AS003;367;;;;
14/06/2021;C0005;AS004;824;;;;
14/06/2021;C0005;AS005;593;;;;
14/06/2021;C0005;AT001;560;;;;
14/06/2021;C0008;AT002;632;;;;
14/06/2021;C0008;CL001;267;;;;
14/06/2021;C0005;CL002;732;;;;
14/06/2021;C0005;CS001;935;;;;
15/06/2021;C0008;CS002;646;;;;
15/06/2021;C0024;CS003;753;;;;
15/06/2021;C0008;CS004;1144;;;;
15/06/2021;C0024;CT001;331;;;;
15/06/2021;C0024;CT002;921;;;;
15/06/2021;C0008;CT003;545;;;;
15/06/2021;C0008;VS001;303;;;;
15/06/2021;C0008;AS002;653;;;;
15/06/2021;C0008;AS003;1105;;;;
15/06/2021;C0024;AS004;1294;;;;
15/06/2021;C0008;AS005;971;;;;
15/06/2021;C0024;AT001;988;;;;
15/06/2021;C0024;AT002;531;;;;
15/06/2021;C0008;CL001;923;;;;
16/06/2021;C0023;CL002;1133;;;;
16/06/2021;C0009;CS001;638;;;;
16/06/2021;C0001;CS002;1158;;;;
16/06/2021;C0028;CS003;990;;;;
16/06/2021;C0009;CS004;537;;;;
16/06/2021;C0009;CT001;413;;;;
16/06/2021;C0028;CT002;955;;;;
16/06/2021;C0023;CT003;1312;;;;
16/06/2021;C0023;VS001;419;;;;
16/06/2021;C0028;AS002;1012;;;;
16/06/2021;C0009;AS003;693;;;;
16/06/2021;C0023;AS004;318;;;;
16/06/2021;C0023;AS005;622;;;;
16/06/2021;C0028;AT001;629;;;;
16/06/2021;C0023;AT002;1045;;;;
16/06/2021;C0009;CL001;890;;;;
16/06/2021;C0009;CL002;619;;;;
16/06/2021;C0023;CS001;162;;;;
17/06/2021;C0016;CS004;1489;;;;
17/06/2021;C0007;CT001;1088;;;;
17/06/2021;C0003;CT002;1054;;;;
17/06/2021;C0014;CT003;542;;;;
17/06/2021;C0007;VS001;629;;;;
17/06/2021;C0016;AS002;571;;;;
17/06/2021;C0016;AS003;687;;;;
17/06/2021;C0007;AS004;863;;;;
17/06/2021;C0016;AS005;557;;;;
17/06/2021;C0007;AT001;493;;;;
17/06/2021;C0016;AT002;1429;;;;
17/06/2021;C0003;CL001;702;;;;
17/06/2021;C0014;CL002;529;;;;
18/06/2021;C0003;CS001;2093;;;;
18/06/2021;C0008;CS002;1343;;;;
18/06/2021;C0005;CS003;740;;;;
18/06/2021;C0025;CS004;325;;;;
18/06/2021;C0008;CT001;388;;;;
18/06/2021;C0025;CT002;1077;;;;
18/06/2021;C0008;CT003;295;;;;
18/06/2021;C0025;VS001;278;;;;
18/06/2021;C0003;AS002;598;;;;
18/06/2021;C0003;AS003;438;;;;
18/06/2021;C0003;AS004;1349;;;;
18/06/2021;C0008;AS005;378;;;;
18/06/2021;C0005;AT001;733;;;;
18/06/2021;C0025;AT002;243;;;;
18/06/2021;C0003;CL001;347;;;;
18/06/2021;C0025;CL002;515;;;;
18/06/2021;C0025;CS002;1334;;;;
21/06/2021;C0023;CS003;567;;;;
21/06/2021;C0003;CS004;789;;;;
21/06/2021;C0003;CT001;1031;;;;
21/06/2021;C0003;CT002;615;;;;
21/06/2021;C0023;CT003;744;;;;
21/06/2021;C0023;VS001;466;;;;
21/06/2021;C0023;AS002;190;;;;
21/06/2021;C0003;AS003;980;;;;
21/06/2021;C0003;AS004;1161;;;;
21/06/2021;C0003;AS005;954;;;;
21/06/2021;C0003;AT001;408;;;;
21/06/2021;C0003;AT002;400;;;;
21/06/2021;C0003;CL001;1072;;;;
21/06/2021;C0003;CL002;634;;;;
22/06/2021;C0003;CS001;666;;;;
22/06/2021;C0017;CS002;618;;;;
22/06/2021;C0014;CS003;776;;;;
22/06/2021;C0003;CS004;158;;;;
22/06/2021;C0014;CT001;1062;;;;
22/06/2021;C0003;CT002;314;;;;
22/06/2021;C0017;CT003;726;;;;
22/06/2021;C0003;VS001;683;;;;
22/06/2021;C0017;AS002;588;;;;
22/06/2021;C0017;AS003;1500;;;;
22/06/2021;C0014;AS004;656;;;;
22/06/2021;C0017;AS005;1064;;;;
22/06/2021;C0014;AT001;404;;;;
22/06/2021;C0003;AT002;1077;;;;
23/06/2021;C0007;CL001;724;;;;
23/06/2021;C0016;CL002;620;;;;
23/06/2021;C0012;CS001;249;;;;
23/06/2021;C0010;CS002;807;;;;
23/06/2021;C0016;CS003;691;;;;
23/06/2021;C0016;CS004;788;;;;
23/06/2021;C0007;CT001;955;;;;
23/06/2021;C0016;CT002;191;;;;
23/06/2021;C0016;CT003;419;;;;
23/06/2021;C0012;VS001;979;;;;
23/06/2021;C0007;AS002;369;;;;
23/06/2021;C0007;AS003;999;;;;
23/06/2021;C0007;AS004;407;;;;
23/06/2021;C0007;AS005;742;;;;
23/06/2021;C0016;AT001;1267;;;;
23/06/2021;C0012;AT002;657;;;;
24/06/2021;C0021;CL001;1206;;;;
24/06/2021;C0003;CL002;914;;;;
24/06/2021;C0018;CS001;524;;;;
24/06/2021;C0018;CS002;990;;;;
24/06/2021;C0018;CS003;691;;;;
24/06/2021;C0018;CS004;891;;;;
24/06/2021;C0021;CT001;393;;;;
24/06/2021;C0021;CT002;227;;;;
24/06/2021;C0018;CT003;1301;;;;
24/06/2021;C0018;VS001;432;;;;
24/06/2021;C0003;AS002;204;;;;
24/06/2021;C0003;AS003;526;;;;
25/06/2021;C0030;AS004;434;;;;
25/06/2021;C0017;AS005;1362;;;;
25/06/2021;C0008;AT001;1046;;;;
25/06/2021;C0008;AT002;708;;;;
25/06/2021;C0030;CL001;983;;;;
25/06/2021;C0008;CL002;592;;;;
25/06/2021;C0017;CS001;421;;;;
25/06/2021;C0017;CS002;640;;;;
25/06/2021;C0030;CS003;565;;;;
25/06/2021;C0008;CS004;1017;;;;
25/06/2021;C0030;CT001;605;;;;
25/06/2021;C0017;CT002;862;;;;
25/06/2021;C0030;CT003;1443;;;;
25/06/2021;C0017;VS001;296;;;;
25/06/2021;C0030;AS002;436;;;;
25/06/2021;C0008;AS003;415;;;;
25/06/2021;C0017;AS004;1204;;;;
25/06/2021;C0017;AT002;231;;;;
28/06/2021;C0018;CL001;799;;;;
28/06/2021;C0027;CL002;654;;;;
28/06/2021;C0002;CS001;274;;;;
28/06/2021;C0008;CS002;511;;;;
28/06/2021;C0027;CS003;1209;;;;
28/06/2021;C0008;CS004;805;;;;
28/06/2021;C0027;CT001;1307;;;;
28/06/2021;C0002;CT002;500;;;;
28/06/2021;C0002;CT003;539;;;;
28/06/2021;C0008;VS001;256;;;;
28/06/2021;C0008;AS002;233;;;;
28/06/2021;C0027;AS003;362;;;;
28/06/2021;C0002;AS004;150;;;;
28/06/2021;C0027;AS005;345;;;;
28/06/2021;C0027;AT001;698;;;;
28/06/2021;C0002;AT002;649;;;;
29/06/2021;C0027;CL001;1873;;;;
29/06/2021;C0007;CL002;962;;;;
29/06/2021;C0007;CS001;632;;;;
29/06/2021;C0027;CS002;840;;;;
29/06/2021;C0027;CS003;616;;;;
29/06/2021;C0027;CS004;402;;;;
29/06/2021;C0027;CT001;1132;;;;
29/06/2021;C0027;CT002;513;;;;
29/06/2021;C0007;CT003;940;;;;
29/06/2021;C0007;VS001;747;;;;
29/06/2021;C0007;AS002;226;;;;
29/06/2021;C0027;AS003;443;;;;
29/06/2021;C0007;AS004;565;;;;
29/06/2021;C0007;AS005;341;;;;
29/06/2021;C0007;AT001;626;;;;
29/06/2021;C0007;AT002;622;;;;
30/06/2021;C0023;CL002;1103;;;;
30/06/2021;C0005;CS001;362;;;;
30/06/2021;C0004;CS002;493;;;;
30/06/2021;C0004;CS003;1332;;;;
30/06/2021;C0023;CS004;445;;;;
30/06/2021;C0023;CT001;331;;;;
30/06/2021;C0004;CT002;351;;;;
30/06/2021;C0023;CT003;225;;;;
30/06/2021;C0005;VS001;581;;;;
30/06/2021;C0004;AS002;977;;;;
30/06/2021;C0004;AS003;1116;;;;
30/06/2021;C0023;AS004;461;;;;
30/06/2021;C0023;AS005;1196;;;;
30/06/2021;C0005;AT001;1246;;;;
30/06/2021;C0005;AT002;554;;;;
30/06/2021;C0004;CL001;459;;;;
30/06/2021;C0004;CL002;883;;;;
30/06/2021;C0023;CS001;470;;;;
30/06/2021;C0023;CS002;597;;;;
30/06/2021;C0005;CS003;305;;;;
01/07/2021;C0030;AS003;723;;;;
01/07/2021;C0007;AS004;398;;;;
01/07/2021;C0030;AS005;585;;;;
01/07/2021;C0030;AT001;317;;;;
01/07/2021;C0007;AT002;818;;;;
01/07/2021;C0007;CL001;830;;;;
01/07/2021;C0030;CL002;583;;;;
01/07/2021;C0030;CS001;198;;;;
01/07/2021;C0030;CS002;1480;;;;
01/07/2021;C0030;CS003;886;;;;
01/07/2021;C0030;CS004;870;;;;
01/07/2021;C0030;CT001;1042;;;;
01/07/2021;C0030;CT002;264;;;;
01/07/2021;C0007;CT003;1317;;;;
01/07/2021;C0030;VS001;809;;;;
01/07/2021;C0007;VS002;546;;;;
01/07/2021;C0030;VS003;408;;;;
01/07/2021;C0007;AS003;676;;;;
01/07/2021;C0030;AS004;922;;;;
02/07/2021;C0025;AS005;922;;;;
02/07/2021;C0007;AT001;815;;;;
02/07/2021;C0003;AT002;351;;;;
02/07/2021;C0030;CL001;1036;;;;
02/07/2021;C0007;CL002;337;;;;
02/07/2021;C0025;CS001;326;;;;
02/07/2021;C0030;CS002;469;;;;
02/07/2021;C0025;CS003;252;;;;
02/07/2021;C0003;CS004;950;;;;
02/07/2021;C0025;CT001;229;;;;
02/07/2021;C0007;CT002;427;;;;
02/07/2021;C0007;CT003;1286;;;;
02/07/2021;C0030;VS001;611;;;;
02/07/2021;C0025;VS002;1014;;;;
02/07/2021;C0025;VS003;593;;;;
02/07/2021;C0025;AS003;1303;;;;
02/07/2021;C0025;AS004;1555;;;;
02/07/2021;C0030;AS005;815;;;;
02/07/2021;C0030;AT001;784;;;;
02/07/2021;C0030;AT002;1631;;;;
05/07/2021;C0020;CL001;411;;;;
05/07/2021;C0009;CL002;590;;;;
05/07/2021;C0009;CS001;1133;;;;
05/07/2021;C0009;CS002;241;;;;
05/07/2021;C0020;CS003;313;;;;
05/07/2021;C0020;CS004;887;;;;
05/07/2021;C0009;CT001;1588;;;;
05/07/2021;C0009;CT002;382;;;;
05/07/2021;C0009;CT003;833;;;;
05/07/2021;C0009;VS001;830;;;;
05/07/2021;C0020;VS002;698;;;;
05/07/2021;C0020;VS003;392;;;;
05/07/2021;C0009;AS003;410;;;;
05/07/2021;C0009;AS004;437;;;;
06/07/2021;C0016;AS005;1216;;;;
06/07/2021;C0004;AT001;1574;;;;
06/07/2021;C0017;AT002;1411;;;;
06/07/2021;C0004;CL001;472;;;;
06/07/2021;C0004;CL002;1581;;;;
06/07/2021;C0004;CS001;680;;;;
06/07/2021;C0017;CS002;376;;;;
06/07/2021;C0016;CS003;1295;;;;
06/07/2021;C0004;CS004;522;;;;
06/07/2021;C0004;CT001;877;;;;
06/07/2021;C0017;CT002;554;;;;
06/07/2021;C0004;CT003;600;;;;
06/07/2021;C0004;VS001;133;;;;
06/07/2021;C0004;VS002;431;;;;
06/07/2021;C0017;VS003;310;;;;
06/07/2021;C0016;AS003;1263;;;;
06/07/2021;C0017;AS004;539;;;;
06/07/2021;C0017;AS005;452;;;;
07/07/2021;C0021;CL001;1105;;;;
07/07/2021;C0013;CL002;657;;;;
07/07/2021;C0003;CS001;1039;;;;
07/07/2021;C0018;CS002;652;;;;
07/07/2021;C0013;CS003;889;;;;
07/07/2021;C0018;CS004;553;;;;
07/07/2021;C0003;CT001;469;;;;
07/07/2021;C0018;CT002;376;;;;
07/07/2021;C0021;CT003;1118;;;;
07/07/2021;C0013;VS001;1186;;;;
07/07/2021;C0013;VS002;661;;;;
07/07/2021;C0021;VS003;1242;;;;
07/07/2021;C0018;AS003;1338;;;;
07/07/2021;C0003;AS004;987;;;;
07/07/2021;C0013;AS005;1395;;;;
07/07/2021;C0021;AT001;347;;;;
07/07/2021;C0021;AT002;717;;;;
07/07/2021;C0018;CL001;1109;;;;
08/07/2021;C0008;CL002;326;;;;
08/07/2021;C0027;CS001;1628;;;;
08/07/2021;C0027;CS002;1172;;;;
08/07/2021;C0008;CS003;252;;;;
08/07/2021;C0027;CS004;769;;;;
08/07/2021;C0027;CT001;316;;;;
08/07/2021;C0008;CT002;469;;;;
08/07/2021;C0008;CT003;406;;;;
08/07/2021;C0027;VS001;818;;;;
08/07/2021;C0027;VS002;1017;;;;
08/07/2021;C0027;VS003;793;;;;
08/07/2021;C0027;AS003;279;;;;
08/07/2021;C0008;AS004;333;;;;
08/07/2021;C0008;AS005;919;;;;
08/07/2021;C0008;AT001;703;;;;
08/07/2021;C0008;AT002;607;;;;
08/07/2021;C0027;CL001;745;;;;
08/07/2021;C0027;CL002;729;;;;
09/07/2021;C0004;CS003;608;;;;
09/07/2021;C0030;CS004;352;;;;
09/07/2021;C0028;CT001;735;;;;
09/07/2021;C0004;CT002;945;;;;
09/07/2021;C0028;CT003;349;;;;
09/07/2021;C0004;VS001;1160;;;;
09/07/2021;C0004;VS002;730;;;;
09/07/2021;C0030;VS003;1093;;;;
09/07/2021;C0030;AS003;658;;;;
09/07/2021;C0028;AS004;397;;;;
09/07/2021;C0028;AS005;388;;;;
09/07/2021;C0004;AT001;668;;;;
09/07/2021;C0004;AT002;354;;;;
09/07/2021;C0028;CL001;1219;;;;
09/07/2021;C0028;CL002;299;;;;
09/07/2021;C0030;CS001;628;;;;
09/07/2021;C0028;CS002;526;;;;
12/07/2021;C0003;CS003;1280;;;;
12/07/2021;C0021;CS004;327;;;;
12/07/2021;C0003;CT001;922;;;;
12/07/2021;C0003;CT002;308;;;;
12/07/2021;C0021;CT003;604;;;;
12/07/2021;C0021;VS001;319;;;;
12/07/2021;C0021;VS002;691;;;;
12/07/2021;C0003;VS003;443;;;;
12/07/2021;C0003;AS003;1448;;;;
12/07/2021;C0003;AS004;736;;;;
12/07/2021;C0021;AS005;1271;;;;
12/07/2021;C0021;AT001;834;;;;
12/07/2021;C0021;AT002;352;;;;
12/07/2021;C0003;CL001;991;;;;
12/07/2021;C0003;CL002;678;;;;
12/07/2021;C0021;CS001;836;;;;
12/07/2021;C0021;CS002;632;;;;
12/07/2021;C0021;CS003;1170;;;;
13/07/2021;C0008;CS004;1137;;;;
13/07/2021;C0007;CT001;833;;;;
13/07/2021;C0007;CT002;818;;;;
13/07/2021;C0008;CT003;1185;;;;
13/07/2021;C0007;VS001;438;;;;
13/07/2021;C0008;VS002;1015;;;;
13/07/2021;C0008;VS003;276;;;;
13/07/2021;C0008;AS003;979;;;;
13/07/2021;C0008;AS004;1104;;;;
13/07/2021;C0008;AS005;615;;;;
13/07/2021;C0007;AT001;903;;;;
13/07/2021;C0008;AT002;573;;;;
13/07/2021;C0008;CL001;1438;;;;
14/07/2021;C0011;CL002;1445;;;;
14/07/2021;C0021;CS001;1045;;;;
14/07/2021;C0007;CS002;338;;;;
14/07/2021;C0007;CS003;570;;;;
14/07/2021;C0007;CS004;440;;;;
14/07/2021;C0021;CT001;774;;;;
14/07/2021;C0021;CT002;548;;;;
14/07/2021;C0007;CT003;1445;;;;
14/07/2021;C0007;VS001;736;;;;
14/07/2021;C0021;VS002;625;;;;
14/07/2021;C0021;VS003;1115;;;;
14/07/2021;C0021;AS003;1353;;;;
14/07/2021;C0021;AS004;297;;;;
14/07/2021;C0021;AS005;557;;;;
14/07/2021;C0007;AT001;756;;;;
14/07/2021;C0007;AT002;528;;;;
14/07/2021;C0011;CL001;933;;;;
14/07/2021;C0007;CL002;445;;;;
15/07/2021;C0026;CS001;750;;;;
15/07/2021;C0027;CS002;971;;;;
15/07/2021;C0025;CS003;1145;;;;
15/07/2021;C0027;CS004;428;;;;
15/07/2021;C0027;CT001;433;;;;
15/07/2021;C0025;CT002;258;;;;
15/07/2021;C0025;CT003;536;;;;
15/07/2021;C0027;VS001;918;;;;
15/07/2021;C0026;VS002;522;;;;
15/07/2021;C0025;VS003;907;;;;
15/07/2021;C0026;AS003;895;;;;
15/07/2021;C0026;AS004;349;;;;
15/07/2021;C0026;AS005;1258;;;;
15/07/2021;C0026;AT001;799;;;;
15/07/2021;C0026;AT002;973;;;;
15/07/2021;C0026;CL001;538;;;;
16/07/2021;C0012;CL002;646;;;;
16/07/2021;C0020;CS001;1300;;;;
16/07/2021;C0004;CS002;537;;;;
16/07/2021;C0012;CS003;322;;;;
16/07/2021;C0004;CS004;457;;;;
16/07/2021;C0012;CT001;800;;;;
16/07/2021;C0004;CT002;507;;;;
16/07/2021;C0020;CT003;621;;;;
16/07/2021;C0004;VS001;490;;;;
16/07/2021;C0020;VS002;978;;;;
16/07/2021;C0012;VS003;375;;;;
16/07/2021;C0020;AS003;1573;;;;
16/07/2021;C0004;AS004;543;;;;
16/07/2021;C0004;AS005;921;;;;
16/07/2021;C0012;AT001;594;;;;
16/07/2021;C0004;AT002;536;;;;
16/07/2021;C0012;CL001;569;;;;
16/07/2021;C0004;CL002;576;;;;
16/07/2021;C0012;CS002;492;;;;
19/07/2021;C0022;CS003;264;;;;
19/07/2021;C0027;CS004;1375;;;;
19/07/2021;C0022;CT001;1099;;;;
19/07/2021;C0027;CT002;319;;;;
19/07/2021;C0027;CT003;256;;;;
19/07/2021;C0027;VS001;1128;;;;
19/07/2021;C0027;VS002;463;;;;
19/07/2021;C0027;VS003;1037;;;;
19/07/2021;C0022;AS003;455;;;;
19/07/2021;C0027;AS004;454;;;;
19/07/2021;C0022;AS005;809;;;;
19/07/2021;C0022;AT001;470;;;;
19/07/2021;C0022;AT002;216;;;;
19/07/2021;C0022;CL001;425;;;;
20/07/2021;C0017;CL002;729;;;;
20/07/2021;C0022;CS001;609;;;;
20/07/2021;C0016;CS002;755;;;;
20/07/2021;C0022;CS003;624;;;;
20/07/2021;C0022;CS004;968;;;;
20/07/2021;C0016;CT001;1334;;;;
20/07/2021;C0022;CT002;1151;;;;
20/07/2021;C0022;CT003;877;;;;
20/07/2021;C0016;VS001;692;;;;
20/07/2021;C0022;VS002;1532;;;;
20/07/2021;C0022;VS003;712;;;;
20/07/2021;C0017;AS003;599;;;;
20/07/2021;C0022;AS004;406;;;;
20/07/2021;C0016;AS005;480;;;;
20/07/2021;C0022;AT001;1396;;;;
20/07/2021;C0016;AT002;544;;;;
20/07/2021;C0017;CL001;1600;;;;
20/07/2021;C0016;CL002;781;;;;
21/07/2021;C0027;CS001;765;;;;
21/07/2021;C0013;CS002;224;;;;
21/07/2021;C0013;CS003;275;;;;
21/07/2021;C0013;CS004;384;;;;
21/07/2021;C0013;CT001;917;;;;
21/07/2021;C0013;CT002;677;;;;
21/07/2021;C0013;CT003;549;;;;
21/07/2021;C0013;VS001;220;;;;
21/07/2021;C0013;VS002;398;;;;
21/07/2021;C0027;VS003;1205;;;;
21/07/2021;C0027;AS003;684;;;;
21/07/2021;C0027;AS004;253;;;;
21/07/2021;C0013;AS005;547;;;;
22/07/2021;C0025;AT001;532;;;;
22/07/2021;C0007;AT002;660;;;;
22/07/2021;C0023;CL001;1296;;;;
22/07/2021;C0007;CL002;359;;;;
22/07/2021;C0023;CS001;1307;;;;
22/07/2021;C0007;CS002;1067;;;;
22/07/2021;C0025;CS003;425;;;;
22/07/2021;C0025;CS004;921;;;;
22/07/2021;C0007;CT001;535;;;;
22/07/2021;C0023;CT002;325;;;;
22/07/2021;C0023;CT003;563;;;;
22/07/2021;C0007;VS001;828;;;;
22/07/2021;C0007;VS002;394;;;;
22/07/2021;C0007;VS003;949;;;;
22/07/2021;C0007;AS003;782;;;;
23/07/2021;C0024;AS004;547;;;;
23/07/2021;C0004;AS005;390;;;;
23/07/2021;C0024;AT001;509;;;;
23/07/2021;C0004;AT002;1433;;;;
23/07/2021;C0024;CL001;829;;;;
23/07/2021;C0024;CL002;574;;;;
23/07/2021;C0004;CS001;233;;;;
23/07/2021;C0004;CS002;296;;;;
23/07/2021;C0024;CS003;297;;;;
23/07/2021;C0024;CS004;1170;;;;
23/07/2021;C0024;CT001;448;;;;
23/07/2021;C0024;CT002;401;;;;
23/07/2021;C0004;CT003;884;;;;
23/07/2021;C0024;VS001;941;;;;
23/07/2021;C0024;VS002;997;;;;
23/07/2021;C0004;VS003;254;;;;
26/07/2021;C0004;AS003;300;;;;
26/07/2021;C0010;AS004;528;;;;
26/07/2021;C0012;AS005;490;;;;
26/07/2021;C0028;AT001;661;;;;
26/07/2021;C0028;AT002;203;;;;
26/07/2021;C0010;CL001;328;;;;
26/07/2021;C0004;CL002;1445;;;;
26/07/2021;C0004;CS001;327;;;;
26/07/2021;C0010;CS002;551;;;;
26/07/2021;C0010;CS003;894;;;;
26/07/2021;C0010;CS004;344;;;;
26/07/2021;C0010;CT001;1819;;;;
27/07/2021;C0008;CT002;509;;;;
27/07/2021;C0002;CT003;481;;;;
27/07/2021;C0014;VS001;1039;;;;
27/07/2021;C0002;VS002;339;;;;
27/07/2021;C0014;VS003;615;;;;
27/07/2021;C0014;AS003;1214;;;;
27/07/2021;C0002;AS004;908;;;;
